Order ID,Order Date,Ship Date,Product Category,Sub-Category,Customer Segment,Region,Country,City,Sales,Quantity,Discount,Profit,Ship Mode
DEMO-01171,2024-02-05,2024-02-11,Technology,Phones,Corporate,East,Japan,Demo City 22,232.53,9,0.0,65.95,Standard Class
DEMO-01172,2024-08-10,2024-08-16,Office Supplies,Paper,Corporate,East,Japan,Demo City 17,147.67,5,0.2,0.13,Standard Class
DEMO-01173,2024-03-11,2024-03-13,Technology,Phones,Corporate,East,India,Demo City 21,248.86,11,0.2,-21.9,First Class
DEMO-01174,2024-05-23,2024-05-28,Technology,Phones,Corporate,North,Canada,Demo City 2,182.26,4,0.3,15.11,Standard Class
DEMO-01175,2024-01-13,2024-01-14,Furniture,Chairs,Consumer,North,Canada,Demo City 6,175.42,2,0.1,19.68,Standard Class
DEMO-01176,2024-10-11,2024-10-13,Furniture,Tables,Home Office,West,United States,Demo City 30,84.08,3,0.0,21.49,Standard Class
DEMO-01177,2025-08-31,2025-09-06,Technology,Accessories,Consumer,North,United Kingdom,Demo City 30,24.56,1,0.05,5.31,First Class
DEMO-01178,2025-12-04,2025-12-06,Office Supplies,Storage,Corporate,West,Germany,Demo City 3,172.42,4,0.5,-48.47,First Class
DEMO-01179,2024-04-07,2024-04-12,Technology,Machines,Consumer,West,Germany,Demo City 5,1157.95,10,0.05,145.73,Standard Class
DEMO-01180,2025-03-07,2025-03-12,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 7,20.0,2,0.5,0.49,Standard Class
DEMO-01181,2023-04-06,2023-04-07,Office Supplies,Paper,Corporate,East,Japan,Demo City 8,375.95,7,0.1,-32.68,Second Class
DEMO-01182,2024-03-20,2024-03-23,Technology,Phones,Consumer,South,Brazil,Demo City 28,664.74,9,0.0,110.57,Standard Class
DEMO-01183,2025-10-15,2025-10-20,Office Supplies,Paper,Corporate,West,Germany,Demo City 2,278.38,7,0.0,36.33,Standard Class
DEMO-01184,2023-11-26,2023-11-30,Furniture,Chairs,Home Office,West,United States,Demo City 26,159.19,3,0.1,8.16,Second Class
DEMO-01185,2025-08-13,2025-08-20,Furniture,Chairs,Corporate,West,United States,Demo City 15,87.81,3,0.2,27.26,First Class
DEMO-01186,2024-07-15,2024-07-17,Technology,Machines,Home Office,East,India,Demo City 8,90.54,4,0.2,6.21,Standard Class
DEMO-01187,2023-11-08,2023-11-13,Technology,Phones,Corporate,East,India,Demo City 15,117.42,2,0.0,5.39,First Class
DEMO-01188,2025-12-25,2025-12-29,Furniture,Tables,Consumer,East,India,Demo City 21,91.18,2,0.0,13.37,Same Day
DEMO-01189,2023-10-15,2023-10-21,Technology,Machines,Consumer,North,Canada,Demo City 3,218.84,7,0.0,30.99,First Class
DEMO-01190,2023-09-01,2023-09-02,Furniture,Bookcases,Consumer,North,Canada,Demo City 16,206.42,8,0.0,-14.09,Same Day
DEMO-01191,2025-12-29,2025-12-30,Office Supplies,Storage,Home Office,West,United States,Demo City 14,385.77,10,0.05,44.84,Standard Class
DEMO-01192,2025-01-19,2025-01-25,Technology,Accessories,Corporate,West,United States,Demo City 6,448.85,8,0.1,98.44,First Class
DEMO-01193,2024-04-28,2024-05-02,Office Supplies,Paper,Corporate,North,Canada,Demo City 18,201.03,8,0.05,38.95,Same Day
DEMO-01194,2023-11-12,2023-11-13,Technology,Phones,Corporate,South,Australia,Demo City 5,557.31,11,0.2,199.64,Standard Class
DEMO-01195,2024-03-04,2024-03-11,Office Supplies,Storage,Home Office,North,Canada,Demo City 23,201.39,7,0.2,25.88,Same Day
DEMO-01196,2025-12-11,2025-12-17,Technology,Machines,Home Office,East,Japan,Demo City 21,56.28,3,0.05,11.09,Standard Class
DEMO-01197,2025-06-26,2025-07-02,Office Supplies,Paper,Consumer,South,Brazil,Demo City 27,663.09,8,0.0,156.15,Same Day
DEMO-01198,2023-09-17,2023-09-19,Office Supplies,Paper,Corporate,North,United Kingdom,Demo City 2,237.69,10,0.1,27.09,Same Day
DEMO-01199,2023-03-27,2023-03-30,Office Supplies,Binders,Consumer,West,United States,Demo City 22,33.23,2,0.2,-2.24,Same Day
DEMO-01200,2024-08-01,2024-08-02,Furniture,Bookcases,Home Office,South,Australia,Demo City 9,166.54,4,0.2,-20.31,Same Day
DEMO-01201,2024-07-04,2024-07-11,Office Supplies,Binders,Corporate,West,United States,Demo City 3,308.55,11,0.3,-35.19,Second Class
DEMO-01202,2024-08-16,2024-08-21,Furniture,Chairs,Consumer,North,Canada,Demo City 29,561.31,7,0.2,-0.4,Same Day
DEMO-01203,2024-06-27,2024-06-28,Office Supplies,Paper,Consumer,South,Australia,Demo City 2,397.85,2,0.0,3.16,Second Class
DEMO-01204,2025-07-18,2025-07-22,Technology,Phones,Corporate,North,Canada,Demo City 3,168.74,9,0.0,33.79,Standard Class
DEMO-01205,2024-07-01,2024-07-04,Technology,Phones,Consumer,North,Canada,Demo City 13,87.79,1,0.0,13.01,Same Day
DEMO-01206,2023-03-18,2023-03-25,Furniture,Tables,Home Office,West,Germany,Demo City 21,180.6,9,0.2,17.05,Standard Class
DEMO-01207,2023-03-08,2023-03-14,Furniture,Bookcases,Home Office,South,Brazil,Demo City 1,245.1,3,0.0,36.8,Second Class
DEMO-01208,2024-01-22,2024-01-27,Technology,Machines,Home Office,South,Brazil,Demo City 22,1497.41,7,0.3,-24.31,Second Class
DEMO-01209,2024-12-05,2024-12-06,Technology,Accessories,Consumer,South,Australia,Demo City 11,202.93,11,0.0,76.04,First Class
DEMO-01210,2025-03-27,2025-04-02,Technology,Phones,Home Office,East,India,Demo City 8,193.07,6,0.05,15.15,First Class
DEMO-01211,2024-02-25,2024-02-28,Office Supplies,Storage,Consumer,West,United States,Demo City 27,295.21,10,0.0,60.17,First Class
DEMO-01212,2024-07-08,2024-07-15,Furniture,Tables,Consumer,South,Australia,Demo City 1,351.45,9,0.1,108.3,First Class
DEMO-01213,2024-03-09,2024-03-14,Office Supplies,Binders,Consumer,South,Australia,Demo City 27,226.72,5,0.1,8.85,Second Class
DEMO-01214,2024-03-25,2024-03-26,Furniture,Chairs,Corporate,East,India,Demo City 25,603.27,8,0.1,152.13,First Class
DEMO-01215,2023-05-09,2023-05-13,Technology,Phones,Corporate,West,United States,Demo City 14,63.69,2,0.1,-12.71,Standard Class
DEMO-01216,2023-11-14,2023-11-15,Furniture,Bookcases,Consumer,South,Brazil,Demo City 17,22.99,3,0.3,-3.68,Standard Class
DEMO-01217,2023-12-23,2023-12-24,Technology,Accessories,Corporate,East,Japan,Demo City 6,102.12,1,0.05,23.31,First Class
DEMO-01218,2023-02-11,2023-02-15,Technology,Phones,Home Office,East,India,Demo City 24,257.79,3,0.3,-50.42,Second Class
DEMO-01219,2023-08-07,2023-08-08,Furniture,Bookcases,Consumer,South,Australia,Demo City 18,180.61,7,0.0,17.2,Second Class
DEMO-01220,2023-07-18,2023-07-21,Technology,Accessories,Consumer,West,Germany,Demo City 26,303.41,10,0.3,-66.72,Same Day
DEMO-01221,2025-01-27,2025-02-01,Furniture,Bookcases,Home Office,South,Australia,Demo City 1,612.73,6,0.1,124.23,Same Day
DEMO-01222,2024-05-24,2024-05-29,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 28,175.97,2,0.1,53.39,Standard Class
DEMO-01223,2024-02-28,2024-03-02,Office Supplies,Paper,Consumer,East,Japan,Demo City 23,85.0,3,0.1,11.93,Second Class
DEMO-01224,2025-10-28,2025-11-02,Furniture,Chairs,Corporate,East,Japan,Demo City 11,503.77,4,0.0,203.73,First Class
DEMO-01225,2025-02-14,2025-02-15,Technology,Machines,Corporate,East,India,Demo City 18,46.61,2,0.1,2.48,Standard Class
DEMO-01226,2024-01-30,2024-02-04,Technology,Phones,Consumer,West,United States,Demo City 22,55.99,2,0.3,2.55,Standard Class
DEMO-01227,2025-10-28,2025-10-30,Furniture,Bookcases,Consumer,South,Brazil,Demo City 29,721.73,10,0.3,129.21,First Class
DEMO-01228,2025-04-22,2025-04-23,Furniture,Chairs,Home Office,South,Brazil,Demo City 5,18.69,3,0.3,-1.32,First Class
DEMO-01229,2024-08-14,2024-08-19,Office Supplies,Storage,Home Office,East,India,Demo City 13,29.07,1,0.3,-2.34,First Class
DEMO-01230,2024-11-11,2024-11-16,Technology,Phones,Home Office,West,United States,Demo City 1,32.06,3,0.0,5.76,First Class
DEMO-01231,2025-10-19,2025-10-26,Office Supplies,Paper,Consumer,West,Germany,Demo City 30,580.67,4,0.3,-20.38,Second Class
DEMO-01232,2024-06-22,2024-06-24,Furniture,Tables,Corporate,South,Brazil,Demo City 17,55.84,7,0.1,4.4,First Class
DEMO-01233,2023-08-22,2023-08-28,Office Supplies,Binders,Corporate,North,Canada,Demo City 23,127.14,2,0.5,-25.12,Standard Class
DEMO-01234,2023-05-25,2023-05-27,Office Supplies,Paper,Consumer,East,India,Demo City 22,264.51,6,0.0,64.83,Same Day
DEMO-01235,2024-03-14,2024-03-17,Furniture,Chairs,Consumer,East,Japan,Demo City 23,926.99,10,0.0,29.46,Same Day
DEMO-01236,2024-01-02,2024-01-08,Furniture,Bookcases,Corporate,North,Canada,Demo City 10,331.57,7,0.1,91.61,First Class
DEMO-01237,2023-09-22,2023-09-26,Furniture,Bookcases,Corporate,South,Brazil,Demo City 17,1160.85,9,0.0,32.98,Standard Class
DEMO-01238,2025-05-16,2025-05-18,Technology,Phones,Corporate,West,Germany,Demo City 27,12.78,1,0.0,6.63,First Class
DEMO-01239,2024-07-18,2024-07-23,Office Supplies,Binders,Home Office,North,United Kingdom,Demo City 2,597.9,11,0.05,-46.79,Standard Class
DEMO-01240,2025-12-17,2025-12-22,Office Supplies,Storage,Home Office,North,Canada,Demo City 19,659.33,4,0.0,175.9,Same Day
DEMO-01241,2024-11-16,2024-11-19,Furniture,Tables,Consumer,West,Germany,Demo City 12,280.27,4,0.05,76.05,Second Class
DEMO-01242,2023-02-07,2023-02-13,Office Supplies,Paper,Home Office,South,Brazil,Demo City 17,20.99,4,0.0,4.82,Standard Class
DEMO-01243,2023-11-03,2023-11-05,Furniture,Tables,Consumer,North,United Kingdom,Demo City 14,222.65,4,0.0,9.42,First Class
DEMO-01244,2025-12-21,2025-12-26,Technology,Accessories,Home Office,East,India,Demo City 15,26.09,1,0.0,10.6,Second Class
DEMO-01245,2024-10-06,2024-10-08,Furniture,Chairs,Consumer,East,Japan,Demo City 6,169.43,2,0.05,-12.11,Same Day
DEMO-01246,2025-08-22,2025-08-28,Technology,Machines,Consumer,North,United Kingdom,Demo City 20,157.2,10,0.2,7.66,Same Day
DEMO-01247,2025-11-19,2025-11-20,Furniture,Chairs,Corporate,West,United States,Demo City 11,327.11,10,0.2,51.48,First Class
DEMO-01248,2025-11-22,2025-11-29,Furniture,Chairs,Home Office,East,India,Demo City 15,200.34,4,0.1,36.51,Standard Class
DEMO-01249,2024-12-22,2024-12-23,Furniture,Bookcases,Corporate,North,Canada,Demo City 23,117.92,8,0.1,1.6,First Class
DEMO-01250,2023-11-06,2023-11-11,Furniture,Tables,Home Office,West,Germany,Demo City 3,325.93,10,0.1,23.91,Second Class
DEMO-01251,2024-04-19,2024-04-22,Technology,Accessories,Home Office,West,United States,Demo City 16,98.27,3,0.0,18.56,Standard Class
DEMO-01252,2024-02-18,2024-02-22,Office Supplies,Storage,Consumer,East,India,Demo City 20,598.65,7,0.0,202.33,Standard Class
DEMO-01253,2025-03-01,2025-03-03,Technology,Phones,Corporate,West,United States,Demo City 20,585.31,8,0.3,26.17,First Class
DEMO-01254,2025-04-03,2025-04-04,Office Supplies,Storage,Home Office,North,Canada,Demo City 29,18.2,2,0.2,1.09,Standard Class
DEMO-01255,2025-06-10,2025-06-15,Furniture,Chairs,Consumer,North,Canada,Demo City 24,179.25,11,0.2,-7.98,Second Class
DEMO-01256,2025-06-10,2025-06-13,Technology,Accessories,Home Office,West,United States,Demo City 14,78.38,10,0.05,3.12,Standard Class
DEMO-01257,2023-01-20,2023-01-21,Technology,Accessories,Consumer,South,Australia,Demo City 10,132.04,11,0.1,6.11,Standard Class
DEMO-01258,2025-01-01,2025-01-02,Technology,Phones,Corporate,North,Canada,Demo City 28,96.76,2,0.05,21.33,Same Day
DEMO-01259,2023-12-10,2023-12-16,Office Supplies,Binders,Home Office,North,Canada,Demo City 21,336.36,6,0.3,38.39,Second Class
DEMO-01260,2025-01-04,2025-01-08,Office Supplies,Paper,Home Office,North,United Kingdom,Demo City 23,15.87,1,0.3,-0.7,Standard Class
DEMO-01261,2023-11-16,2023-11-17,Technology,Phones,Corporate,North,Canada,Demo City 14,55.93,5,0.2,4.56,Second Class
DEMO-01262,2023-05-30,2023-06-01,Technology,Phones,Corporate,South,Brazil,Demo City 11,570.08,6,0.2,80.38,Second Class
DEMO-01263,2025-08-24,2025-08-31,Furniture,Chairs,Consumer,East,India,Demo City 13,72.64,2,0.5,-6.48,First Class
DEMO-01264,2024-03-21,2024-03-22,Office Supplies,Binders,Home Office,South,Australia,Demo City 15,735.02,10,0.0,60.95,Second Class
DEMO-01265,2024-02-15,2024-02-16,Furniture,Bookcases,Consumer,East,Japan,Demo City 21,1224.32,10,0.2,-5.09,First Class
DEMO-01266,2024-11-07,2024-11-10,Office Supplies,Paper,Corporate,South,Brazil,Demo City 24,233.52,3,0.0,111.01,Standard Class
DEMO-01267,2025-05-04,2025-05-09,Furniture,Bookcases,Home Office,West,United States,Demo City 7,84.15,2,0.2,1.78,Second Class
DEMO-01268,2025-12-20,2025-12-22,Furniture,Chairs,Corporate,South,Australia,Demo City 23,314.24,8,0.1,-44.55,Standard Class
DEMO-01269,2023-02-11,2023-02-16,Furniture,Tables,Consumer,South,Australia,Demo City 8,15.26,1,0.1,3.99,Standard Class
DEMO-01270,2025-03-27,2025-04-02,Technology,Accessories,Home Office,East,India,Demo City 26,754.71,9,0.2,162.09,First Class
DEMO-01271,2024-04-08,2024-04-11,Furniture,Bookcases,Consumer,North,Canada,Demo City 27,42.95,1,0.05,6.77,Same Day
DEMO-01272,2025-12-27,2025-12-30,Office Supplies,Binders,Consumer,North,United Kingdom,Demo City 8,129.65,10,0.0,18.9,Standard Class
DEMO-01273,2025-06-04,2025-06-05,Office Supplies,Binders,Home Office,South,Brazil,Demo City 2,378.39,4,0.2,10.14,Same Day
DEMO-01274,2023-04-19,2023-04-26,Technology,Phones,Corporate,West,Germany,Demo City 14,185.03,11,0.05,22.9,Second Class
DEMO-01275,2025-07-05,2025-07-08,Office Supplies,Storage,Corporate,West,Germany,Demo City 4,353.54,10,0.5,-118.78,Second Class
DEMO-01276,2025-07-12,2025-07-17,Technology,Phones,Corporate,South,Australia,Demo City 14,215.99,9,0.0,-3.1,Standard Class
DEMO-01277,2024-11-30,2024-12-05,Technology,Phones,Home Office,North,Canada,Demo City 24,626.15,9,0.1,232.9,Second Class
DEMO-01278,2023-11-09,2023-11-13,Office Supplies,Binders,Consumer,West,Germany,Demo City 6,124.62,3,0.0,19.58,Second Class
DEMO-01279,2024-05-25,2024-05-31,Technology,Machines,Corporate,West,Germany,Demo City 9,227.72,10,0.05,44.31,First Class
DEMO-01280,2024-01-25,2024-02-01,Office Supplies,Binders,Corporate,West,Germany,Demo City 5,63.39,3,0.1,12.53,First Class
DEMO-01281,2024-11-14,2024-11-19,Furniture,Tables,Home Office,North,Canada,Demo City 8,491.85,8,0.0,-14.82,First Class
DEMO-01282,2025-09-12,2025-09-18,Technology,Machines,Corporate,West,United States,Demo City 27,48.48,4,0.1,4.3,Standard Class
DEMO-01283,2024-05-24,2024-05-27,Office Supplies,Paper,Home Office,East,India,Demo City 23,30.54,3,0.0,2.11,Second Class
DEMO-01284,2024-08-04,2024-08-09,Technology,Machines,Home Office,West,Germany,Demo City 2,782.57,7,0.0,107.32,Second Class
DEMO-01285,2023-02-17,2023-02-20,Technology,Machines,Home Office,East,India,Demo City 15,523.9,9,0.5,-195.75,First Class
DEMO-01286,2023-10-12,2023-10-16,Technology,Machines,Home Office,East,Japan,Demo City 7,159.53,4,0.3,-16.25,Second Class
DEMO-01287,2025-07-22,2025-07-24,Furniture,Bookcases,Home Office,East,Japan,Demo City 16,115.23,6,0.2,0.69,Standard Class
DEMO-01288,2024-12-01,2024-12-03,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 17,1163.32,9,0.1,326.5,Standard Class
DEMO-01289,2025-11-01,2025-11-05,Technology,Accessories,Consumer,North,Canada,Demo City 14,154.21,8,0.2,6.5,First Class
DEMO-01290,2023-04-29,2023-05-04,Furniture,Bookcases,Corporate,East,Japan,Demo City 22,49.67,1,0.3,-4.3,Standard Class
DEMO-01291,2025-01-08,2025-01-13,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 6,691.86,8,0.3,53.33,Standard Class
DEMO-01292,2024-12-01,2024-12-05,Furniture,Bookcases,Corporate,South,Australia,Demo City 1,210.14,10,0.3,-21.26,Standard Class
DEMO-01293,2025-04-06,2025-04-10,Technology,Machines,Consumer,North,Canada,Demo City 5,273.19,9,0.2,6.67,Standard Class
DEMO-01294,2025-11-01,2025-11-02,Office Supplies,Binders,Home Office,East,India,Demo City 30,454.52,4,0.5,-180.69,Standard Class
DEMO-01295,2024-05-23,2024-05-24,Furniture,Tables,Home Office,North,Canada,Demo City 13,562.68,5,0.05,105.42,Second Class
DEMO-01296,2025-04-09,2025-04-12,Office Supplies,Binders,Home Office,East,India,Demo City 7,32.65,1,0.2,12.19,Standard Class
DEMO-01297,2023-01-03,2023-01-10,Technology,Phones,Corporate,West,Germany,Demo City 29,302.42,11,0.1,32.79,First Class
DEMO-01298,2024-08-04,2024-08-08,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 10,229.18,10,0.0,34.48,Same Day
DEMO-01299,2025-09-27,2025-09-30,Technology,Machines,Corporate,North,Canada,Demo City 28,308.44,5,0.2,26.73,Same Day
DEMO-01300,2023-04-15,2023-04-18,Office Supplies,Storage,Consumer,East,India,Demo City 10,45.61,1,0.2,-2.88,Second Class
DEMO-01301,2023-10-29,2023-11-01,Office Supplies,Storage,Consumer,South,Australia,Demo City 15,170.0,3,0.1,47.77,Second Class
DEMO-01302,2024-03-11,2024-03-17,Furniture,Bookcases,Corporate,South,Australia,Demo City 25,379.3,3,0.3,18.43,Second Class
DEMO-01303,2025-12-06,2025-12-08,Office Supplies,Storage,Corporate,East,India,Demo City 9,12.33,2,0.0,2.26,Same Day
DEMO-01304,2025-05-29,2025-06-03,Furniture,Tables,Home Office,South,Australia,Demo City 6,1069.31,10,0.3,57.68,Second Class
DEMO-01305,2024-01-15,2024-01-20,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 11,146.74,2,0.2,6.35,Standard Class
DEMO-01306,2024-06-17,2024-06-24,Furniture,Tables,Consumer,West,United States,Demo City 21,543.23,7,0.2,-5.3,Standard Class
DEMO-01307,2025-03-11,2025-03-15,Furniture,Chairs,Home Office,East,India,Demo City 10,169.31,7,0.5,-83.89,Second Class
DEMO-01308,2025-10-28,2025-10-29,Office Supplies,Storage,Corporate,West,Germany,Demo City 12,415.33,8,0.0,138.73,First Class
DEMO-01309,2024-03-17,2024-03-24,Technology,Accessories,Home Office,North,United Kingdom,Demo City 8,145.14,4,0.2,10.31,Second Class
DEMO-01310,2023-03-08,2023-03-11,Office Supplies,Paper,Corporate,North,United Kingdom,Demo City 17,1189.23,9,0.0,20.54,First Class
DEMO-01311,2024-09-26,2024-10-03,Office Supplies,Paper,Corporate,West,United States,Demo City 17,205.04,3,0.3,-7.05,Standard Class
DEMO-01312,2025-02-22,2025-02-24,Office Supplies,Storage,Corporate,West,United States,Demo City 9,483.33,10,0.05,110.14,Second Class
DEMO-01313,2024-07-15,2024-07-19,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 12,165.45,10,0.05,50.31,Second Class
DEMO-01314,2025-03-19,2025-03-20,Furniture,Chairs,Home Office,West,Germany,Demo City 27,738.9,8,0.2,49.35,Second Class
DEMO-01315,2023-05-23,2023-05-30,Furniture,Tables,Consumer,East,Japan,Demo City 29,180.77,6,0.1,55.33,First Class
DEMO-01316,2023-03-14,2023-03-18,Furniture,Bookcases,Consumer,North,Canada,Demo City 10,460.72,9,0.2,-20.73,Second Class
DEMO-01317,2024-12-31,2025-01-01,Technology,Accessories,Corporate,North,Canada,Demo City 29,419.21,10,0.2,72.66,Same Day
DEMO-01318,2023-05-06,2023-05-07,Office Supplies,Binders,Corporate,West,Germany,Demo City 2,1704.2,9,0.0,315.66,Second Class
DEMO-01319,2025-02-04,2025-02-08,Technology,Accessories,Home Office,South,Brazil,Demo City 16,215.8,8,0.5,25.34,First Class
DEMO-01320,2024-11-07,2024-11-12,Office Supplies,Binders,Consumer,South,Brazil,Demo City 29,225.45,8,0.0,93.46,Second Class
DEMO-01321,2023-04-01,2023-04-08,Office Supplies,Storage,Corporate,West,United States,Demo City 28,620.63,7,0.2,98.86,Second Class
DEMO-01322,2023-07-26,2023-07-29,Office Supplies,Storage,Corporate,East,Japan,Demo City 16,625.17,10,0.2,36.42,Same Day
DEMO-01323,2024-07-28,2024-07-30,Technology,Accessories,Corporate,South,Brazil,Demo City 26,98.88,3,0.2,20.48,Second Class
DEMO-01324,2024-01-09,2024-01-14,Office Supplies,Binders,Home Office,East,India,Demo City 7,1124.76,9,0.1,111.49,Same Day
DEMO-01325,2024-12-16,2024-12-17,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 21,184.8,7,0.05,2.65,Same Day
DEMO-01326,2023-01-02,2023-01-08,Office Supplies,Binders,Consumer,South,Brazil,Demo City 15,1124.06,9,0.3,124.09,Second Class
DEMO-01327,2024-09-07,2024-09-11,Office Supplies,Paper,Home Office,South,Brazil,Demo City 21,264.83,10,0.3,-34.46,Same Day
DEMO-01328,2025-02-12,2025-02-14,Office Supplies,Paper,Home Office,South,Brazil,Demo City 19,591.85,11,0.3,-65.09,Standard Class
DEMO-01329,2025-05-06,2025-05-09,Furniture,Chairs,Consumer,South,Brazil,Demo City 11,158.51,7,0.3,2.76,First Class
DEMO-01330,2024-05-09,2024-05-14,Office Supplies,Paper,Home Office,North,Canada,Demo City 26,987.81,7,0.5,-88.83,Second Class
DEMO-01331,2024-11-30,2024-12-06,Furniture,Chairs,Consumer,South,Australia,Demo City 12,116.01,2,0.2,4.42,First Class
DEMO-01332,2024-12-26,2025-01-02,Technology,Phones,Home Office,North,Canada,Demo City 3,137.3,4,0.0,2.92,First Class
DEMO-01333,2025-11-18,2025-11-25,Technology,Accessories,Consumer,West,United States,Demo City 15,231.98,10,0.1,-0.28,Second Class
DEMO-01334,2025-10-09,2025-10-15,Furniture,Tables,Consumer,South,Australia,Demo City 16,235.43,5,0.2,-20.92,Same Day
DEMO-01335,2024-03-01,2024-03-03,Office Supplies,Paper,Consumer,West,Germany,Demo City 8,57.2,6,0.1,10.02,Second Class
DEMO-01336,2025-02-27,2025-03-03,Office Supplies,Storage,Home Office,East,Japan,Demo City 10,229.45,2,0.2,46.41,Same Day
